1;LTGS.MOTORRAUM BASIS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_700_C;L0L/L0R;1744 (g);~;CU: 647 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.;;;;;;;
3;743040;V.30A..EM_F4_XA.MX1.3.1_6_1;XA.MX1.3.1;LEDL_S;6;1-40F;N_105_115_03;357_972_741_B;E-BOX;EMBF;4A;1-33H;N_907_327_01;-;N_037_049_4;-;-;690;SW/VI;2,5;V.30A..EM_F4;-;-;-;-;x;x;x;x;743040
3;743041;V.30A..EM_F5_XA.MX2.3.1_6_1;XA.MX2.3.1;LEDR_S;6;1-43D;N_105_115_03;357_972_741_B;E-BOX;EMBF;5A;1-33H;N_907_327_01;-;N_037_049_7;-;-;2800;SW/GR;2,5;V.30A..EM_F5;-;-;-;-;x;x;x;x;743041
3;743042;M.31..MB792_A1_XA.MX2.3.1_5_1;XA.MX2.3.1;LEDR_S;5;1-43D;N_105_115_03;357_972_741_B;176;SP_MB792A1;1;1-52B;-;-;N_037_048_8;-;-;695;br;2,5;M.31..MB792_A1;-;-;-;-;x;x;x;x;743042
3;743043;M.31..MB673_B1_XA.MX1.3.1_5_1;XA.MX1.3.1;LEDL_S;5;1-40F;N_105_115_03;357_972_741_B;179;SP_MB673B1;1;1-41F;-;-;N_037_048_8;-;-;695;br;2,5;M.31..MB673_B1;-;-;-;-;x;x;x;x;743043
3;743044;V.30A..EM_F10_XA.V.4_1_1;XA.V.4;FWM1_AS;4;1-58G;N_105_115_03;357_972_741_B;E-BOX;EMBF;10A;1-33H;N_907_327_01;-;N_037_043_0;-;-;1695;RT/WS;2,5;V.30A..EM_F10;x;x;-;-;x;x;-;-;743044
3;743045;M.31..MB673_A1_82_1_1;82;SP_MB673A1;1;1-40H;-;-;XA.V.4;FWM1_AS;3;1-58G;N_105_115_03;357_972_741_B;N_037_048_8;-;-;1480;br;2,5;M.31..MB673_A1;x;x;-;-;x;x;-;-;743045
3;743047;D.LIN_BUS..1_SAM_B30_C15_1_3;C15;SP_LIN_DIAG;1;1-55F;-;-;XA.V.4;FWM1_AS;1;1-58G;N_105_113_03;357_972_741;N_037_094_0;-;-;590;VI/WS;0,35;D.LIN_BUS..1_SAM_B30;-;x;-;-;-;x;-;-;743047
3;743048;D.LIN_BUS..1_SAM_B30_C15_1_4;C15;SP_LIN_DIAG;1;1-55F;-;-;XA.V.3;FWM2_AS;4;1-63E;N_105_113_03;357_972_741;N_037_094_0;-;-;1225;VI/WS;0,35;D.LIN_BUS..1_SAM_B30;-;-;-;x;-;-;-;x;743048
3;743049;M.31..MB673_A1_82_1_2;82;SP_MB673A1;1;1-40H;-;-;XA.V.3;FWM2_AS;2;1-63E;N_105_115_03;357_972_741_B;N_037_048_8;-;-;2115;br;2,5;M.31..MB673_A1;-;-;x;x;-;-;x;x;743049
3;743050;V.30A..EM_F10_XA.V.3_4_1;XA.V.3;FWM2_AS;1;1-63E;N_105_115_03;357_972_741_B;E-BOX;EMBF;10A;1-33H;N_907_327_01;-;N_037_043_0;-;-;2330;RT/WS;2,5;V.30A..EM_F10;-;-;x;x;-;-;x;x;743050
3;743051;M.31-SM_BCM.._XA.G17.1_1_1;XA.G17.1;ASE_AS;1;1-23A;N_105_111_03;357_972_740_E;104;SP_31SMM;1;1-42G;-;-;N_037_098_8;-;-;1180;BR;0,35;M.31-SM_BCM..;x;x;x;x;x;x;x;x;743051
3;743052;S.ATS.._XA.G17.1_2_1;XA.G17.1;ASE_AS;2;1-23A;N_105_111_03;357_972_740_E;XB.J519.1;SAMB;27;1-82F;N_907_647_01;-;N_037_098_1;-;-;2102;BR/GE;0,35;S.ATS..;x;x;x;x;x;x;x;x;743052
3;743053;X.MOT_HAUB.._XA.F266.1.1_1_1;XA.F266.1.1;FKS_AS;1;1-35F;N_105_112_03;357_972_740_E;XB.J519.1;SAMB;14;1-82F;N_907_649_01;-;N_037_008_6;-;-;1467;BR/GN;0,5;X.MOT_HAUB..;x;x;x;x;x;x;x;x;743053
3;743054;M.31-SM_BCM.._XA.F266.1.1_2_1;XA.F266.1.1;FKS_AS;2;1-35F;N_105_112_03;357_972_740_E;104;SP_31SMM;1;1-42G;-;-;N_037_008_8;-;-;565;BR;0,5;M.31-SM_BCM..;x;x;x;x;x;x;x;x;743054
3;743058;D.LIN_BUS..1_SAM_B30_XA.V.4_4_1;XA.V.4;FWM1_AS;1;1-58G;N_105_113_03;357_972_741;XB.J519.1;SAMB;30;1-82F;N_907_647_01;-;N_037_094_0;-;-;1442;VI/WS;0,35;D.LIN_BUS..1_SAM_B30;x;-;-;-;x;-;-;-;743058
3;743059;D.LIN_BUS..1_SAM_B30_XA.V.3_1_1;XA.V.3;FWM2_AS;4;1-63E;N_105_113_03;357_972_741;XB.J519.1;SAMB;30;1-82F;N_907_647_01;-;N_037_094_0;-;-;2077;VI/WS;0,35;D.LIN_BUS..1_SAM_B30;-;-;x;-;-;-;x;-;743059
3;743068;S.KMM.._XA.G32.1.1_1_1;XA.G32.1.1;KMM_AS;1;1-53B;N_906_843_02;357_972_741;XB.J519.1;SAMB;16;1-82F;N_907_647_01;-;N_037_094_3;-;-;2017;VI/RT;0,35;S.KMM..;x;x;x;x;x;x;x;x;743068
3;743069;X.WAWAA.._XA.G32.1.1_2_1;XA.G32.1.1;KMM_AS;2;1-53B;N_906_843_02;357_972_741;151;SP_WAWA;1;1-50H;-;-;N_037_098_5;-;-;1784;BR/BL;0,35;X.WAWAA..;x;x;x;x;x;x;x;x;743069
3;743070;ID_WIR44;XA.MX1.3.1;LEDL_L;1;1-37F;N_105_111_03;357_972_740_E;B108;SP_CANHAFS;1;1-73B;-;-;N_108_151_29;SL743070;1-ge;2421;GE;0,35;D.CAN_AFS_H..;x;x;x;x;-;-;-;-;743070
3;743071;ID_WIR46;XA.MX1.3.1;LEDL_L;2;1-37F;N_105_111_03;357_972_740_E;B109;SP_CANLAFS;1;1-74B;-;-;N_108_151_29;SL743070;2-or/br;2471;OR/BR;0,35;D.CAN_AFS_L..;x;x;x;x;-;-;-;-;743071
3;743072;ID_WIR48;XA.MX1.3.1;LEDL_L;5;1-37F;N_105_115_03;357_972_741_B;179;SP_MB673B1;1;1-41F;-;-;N_037_048_8;-;-;695;br;2,5;M.31..MB673_B1;x;x;x;x;-;-;-;-;743072
3;743073;ID_WIR50;XA.MX1.3.1;LEDL_L;6;1-37F;N_105_115_03;357_972_741_B;E-BOX;EMBF;4A;1-33H;N_907_327_01;-;N_037_049_4;-;-;690;SW/VI;2,5;V.30A..EM_F4;x;x;x;x;-;-;-;-;743073
3;743074;ID_WIR52;ID_CON22;LEDR_L;1;1-42C;N_105_111_03;357_972_740_E;B108;SP_CANHAFS;1;1-73B;-;-;N_901_916_04;SL743074;1-or/gn;1000;OR/GN;0,35;D.CAN_AFS_H..;x;x;x;x;-;-;-;-;743074
3;743075;ID_WIR54;ID_CON22;LEDR_L;2;1-42C;N_105_111_03;357_972_740_E;B109;SP_CANLAFS;1;1-74B;-;-;N_901_916_04;SL743074;2-or/br;1050;OR/BR;0,35;D.CAN_AFS_L..;x;x;x;x;-;-;-;-;743075
3;743076;ID_WIR56;ID_CON22;LEDR_L;5;1-42C;N_105_115_03;357_972_741_B;176;SP_MB792A1;1;1-52B;-;-;N_037_048_8;-;-;695;br;2,5;M.31..MB792_A1;x;x;x;x;-;-;-;-;743076
3;743077;ID_WIR58;ID_CON22;LEDR_L;6;1-42C;N_105_115_03;357_972_741_B;E-BOX;EMBF;5A;1-33H;N_907_327_01;-;N_037_049_7;-;-;2800;SW/GR;2,5;V.30A..EM_F5;x;x;x;x;-;-;-;-;743077
3;743098;D.CAN_AFS_H.._B108_1_3;B108;SP_CANHAFS;1;1-73B;-;-;TIUR.2B1;8TRKMR;1;1-87B;N_105_974_01;-;N_108_151_36;SL743098;2-ws;835;WS;0,35;D.CAN_AFS_H..;x;x;x;x;x;x;x;x;743098
3;743099;D.CAN_AFS_L.._B109_1_4;B109;SP_CANLAFS;1;1-74B;-;-;TIUR.2B1;8TRKMR;2;1-87B;N_105_974_01;-;N_108_151_36;SL743098;1-or/sw;785;OR/SW;0,35;D.CAN_AFS_L..;x;x;x;x;x;x;x;x;743099
3;743100;D.CAN_AFS_H.._B108_1_4;B108;SP_CANHAFS;1;1-73B;-;-;XA.MX2.3.1;LEDR_S;1;1-43D;N_105_111_03;357_972_740_E;N_108_151_36;SL743100;2-ws;1000;WS;0,35;D.CAN_AFS_H..;-;-;-;-;x;x;x;x;743100
3;743101;D.CAN_AFS_L.._B109_1_5;B109;SP_CANLAFS;1;1-74B;-;-;XA.MX2.3.1;LEDR_S;2;1-43D;N_105_111_03;357_972_740_E;N_108_151_36;SL743100;1-or/sw;1050;OR/SW;0,35;D.CAN_AFS_L..;-;-;-;-;x;x;x;x;743101
3;743102;D.CAN_AFS_H.._B108_1_5;B108;SP_CANHAFS;1;1-73B;-;-;XA.MX1.3.1;LEDL_S;1;1-40F;N_105_111_03;357_972_740_E;N_108_151_36;SL743102;2-ws;2421;WS;0,35;D.CAN_AFS_H..;-;-;-;-;x;x;x;x;743102
3;743103;D.CAN_AFS_L.._B109_1_6;B109;SP_CANLAFS;1;1-74B;-;-;XA.MX1.3.1;LEDL_S;2;1-40F;N_105_111_03;357_972_740_E;N_108_151_36;SL743102;1-or/sw;2471;OR/SW;0,35;D.CAN_AFS_L..;-;-;-;-;x;x;x;x;743103
1;LTGS.E-ANTRIEB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_750_F;1X2;144 (g);~;CU: 107 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V2;11N_970_750_G;1X1;171 (g);~;CU: 126 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;V2;Ltg-Nr.;;;;;;
3;750001;V.87A_HR..EM_F23_XF.SB.3_23A_1;E-BOX;EMBF;23A;1-33H;N_907_326_01;-;TIUR.2B1;8TRKMR;15;1-87B;N_105_114_01;-;N_037_023_6;-;-;2915;RT/GN;1;V.87A_HR..EM_F23;x;x;750001;;;;;;
3;750002;M.31..MB673_B1_XB.673.2_1_1;XB.673.2;MB673B;1;1-48G;6Q0_971_859_C;-;179;SP_MB673B1;1;1-41F;-;-;N_037_048_8;-;-;440;br;2,5;M.31..MB673_B1;x;x;750002;;;;;;
3;750003;S.ANF_HR.._XF.SB.3_42_1;E-BOX;EMBF;42;1-33H;N_105_117_01;-;TIUR.2B1;8TRKMR;9;1-87B;N_105_975_01;-;N_037_009_7;-;-;2915;SW/GR;0,5;S.ANF_HR..;x;x;750003;;;;;;
3;750004;M.31..MB673_B1_B161_1_5;B161;SP_MB673B2;1;1-39E;-;-;179;SP_MB673B1;1;1-41F;-;-;N_037_028_8;-;-;304;BR;1;M.31..MB673_B1;x;x;750004;;;;;;
3;750006;V.87A_HR..EM_F26_XF.SB.3_26A_1;E-BOX;EMBF;26A;1-33H;N_907_326_01;-;D183;SP_87HRF26;1;1-41H;-;-;N_037_023_6;-;-;515;RT/GN;1;V.87A_HR..EM_F26;x;x;750006;;;;;;
3;750008;V.30A..EM_D1_XF.SB.3_32_1;E-BOX;EMBF;32;1-33H;N_105_120_04;-;XD.SB.3;EMBD;1;1-33G;N_105_120_01;-;N_037_069_3;-;-;300;SW/RT;6;V.30A..EM_D1;x;x;750008;;;;;;
3;750011;D.CAN_A_H..FD_TIUR.2B1_3_1;TIUR.2B1;8TRKMR;3;1-87B;N_105_974_01;-;TFWV.1A1;1FWVW;11;1-43F;N_103_360_03;357_972_740_E;N_108_564_03;SL750011;1-sw;2651;sw;0,35;D.CAN_A_H..FD;-;x;750011;;;;;;
3;750012;D.CAN_A_L..FD_TIUR.2B1_4_1;TIUR.2B1;8TRKMR;4;1-87B;N_105_974_01;-;TFWV.1A1;1FWVW;12;1-43F;N_103_360_03;357_972_740_E;N_108_564_03;SL750011;2-or/br;2651;or/br;0,35;D.CAN_A_L..FD;-;x;750012;;;;;;
3;750013;V.30A..EM_F3_XF.SB.3_3A_1;E-BOX;EMBF;3A;1-33H;N_907_326_01;-;TFWV.1B1;2FWVW;8;1-42D;N_103_361_02;357_972_740_F;N_037_023_6;-;-;535;RT/GN;1;V.30A..EM_F3;x;x;750013;;;;;;
3;750014;V.87A_HR..EM_F26_TFWV.1B1_6_1;TFWV.1B1;2FWVW;11;1-42D;N_103_361_02;357_972_740_F;D183;SP_87HRF26;1;1-41H;-;-;N_037_023_7;-;-;220;RT/GR;1;V.87A_HR..EM_F26;x;x;750014;;;;;;
3;750015;S.WUP_HTK..P3_TIUR.2B1_8_1;TIUR.2B1;8TRKMR;8;1-87B;N_105_974_01;-;TFWV.1B1;2FWVW;13;1-42D;N_103_360_03;357_972_740_E;N_037_094_6;-;-;2581;VI/GN;0,35;S.WUP_HTK..P3;x;x;750015;;;;;;
3;750016;V.87A_HR..EM_F25_XF.SB.3_25A_1;E-BOX;EMBF;25A;1-33H;N_907_326_01;-;TFWV.1B1;2FWVW;9;1-42D;N_103_361_02;357_972_740_F;N_037_023_5;-;-;535;RT/BL;1;V.87A_HR..EM_F25;x;x;750016;;;;;;
1;LTGS.EINPARKHILFE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_761_F;7X2;86 (g);;CU: 40 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V2;11N_970_761_G;8A2;102 (g);;CU: 53 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;V2;Ltg-Nr.;;;;;;
3;761001;S.SIGNAL..PDC_VLS_TIUL.2D1_8_1;TIUL.2D1;4TRKMR;8;1-88H;N_105_981_01;-;TML.1D1;1FEL;1;1-17D;N_103_360_03;357_972_740_E;N_037_099_9;-;-;1817;SW;0,35;S.SIGNAL..PDC_VLS;-;x;761001;;;;;;
3;761002;S.SIGNAL..PDC_VLM_TIUL.2D1_9_1;TIUL.2D1;4TRKMR;9;1-88H;N_105_981_01;-;TML.1D1;1FEL;3;1-17D;N_103_360_03;357_972_740_E;N_037_094_4;-;-;1817;VI;0,35;S.SIGNAL..PDC_VLM;x;x;761002;;;;;;
3;761003;S.SIGNAL..PDC_VR_TIUL.2D1_10_1;TIUL.2D1;4TRKMR;10;1-88H;N_105_981_01;-;TML.1D1;1FEL;5;1-17D;N_103_360_03;357_972_740_E;N_037_091_1;-;-;1817;GE;0,35;S.SIGNAL..PDC_VR;x;x;761003;;;;;;
3;761004;M.GND..PDC_vorn_TIUL.2D1_6_1;TIUL.2D1;4TRKMR;6;1-88H;N_105_981_01;-;TML.1D1;1FEL;7;1-17D;N_103_360_03;357_972_740_E;N_037_098_8;-;-;1817;BR;0,35;M.GND..PDC_vorn;x;x;761004;;;;;;
3;761005;S.SIGNAL..PDC_VL_TIUL.2D1_5_1;TIUL.2D1;4TRKMR;5;1-88H;N_105_981_01;-;TML.1D1;1FEL;2;1-17D;N_103_360_03;357_972_740_E;N_037_097_7;-;-;1817;GR;0,35;S.SIGNAL..PDC_VL;x;x;761005;;;;;;
3;761006;S.SIGNAL..PDC_VRM_TIUL.2D1_4_1;TIUL.2D1;4TRKMR;4;1-88H;N_105_981_01;-;TML.1D1;1FEL;4;1-17D;N_103_360_03;357_972_740_E;N_037_095_5;-;-;1817;BL;0,35;S.SIGNAL..PDC_VRM;x;x;761006;;;;;;
3;761007;S.SIGNAL..PDC_VRS_TIUL.2D1_3_1;TIUL.2D1;4TRKMR;3;1-88H;N_105_981_01;-;TML.1D1;1FEL;6;1-17D;N_103_360_03;357_972_740_E;N_037_090_0;-;-;1817;WS;0,35;S.SIGNAL..PDC_VRS;-;x;761007;;;;;;
3;761008;V.SP..PDC_vorn_TIUL.2D1_7_1;TIUL.2D1;4TRKMR;7;1-88H;N_105_981_01;-;TML.1D1;1FEL;8;1-17D;N_103_360_03;357_972_740_E;N_037_093_3;-;-;1817;RT;0,35;V.SP..PDC_vorn;x;x;761008;;;;;;
1;LTGS.ABS.SENSOR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_765_M;L0L+1X2;382 (g);;CU: 242 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V2;11N_970_765_N;L0L+1X1;382 (g);;CU: 242 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V3;11N_970_765_P;L0R+1X2;332 (g);;CU: 194 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
2;V4;11N_970_765_Q;L0R+1X1;332 (g);;CU: 194 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;V2;V3;V4;Ltg-Nr.;;;;
3;765005;S.RDZvr.._D186_1_1;D186;SP_RSVR1;1;1-81B;-;-;XA.J104.501;ESPB;10;1-72C;N_107_397_01;BLOC_SEAL_120_FLR;N_018_886_72;SL765005;2-sw;669;SW;0,5;S.RDZvr..;x;x;-;-;765005;;;;
3;765006;M.DGND..RDZvr_D187_1_1;D187;SP_RSVR2;1;1-81B;-;-;XA.J104.501;ESPB;11;1-72C;N_107_397_01;BLOC_SEAL_120_FLR;N_018_886_72;SL765005;1-gn;669;GN;0,5;M.DGND..RDZvr;x;x;-;-;765006;;;;
3;765009;S.RDZvl.._D184_1_1;D184;SP_RSVL1;1;1-83H;-;-;XA.J104.501;ESPB;4;1-72C;N_107_397_01;BLOC_SEAL_120_FLR;N_018_886_80;SL765009;2-sw;2003;SW;0,5;S.RDZvl..;x;x;-;-;765009;;;;
3;765010;M.DGND..RDZvl_D185_1_1;D185;SP_RSVL2;1;1-83H;-;-;XA.J104.501;ESPB;5;1-72C;N_107_397_01;BLOC_SEAL_120_FLR;N_018_886_80;SL765009;1-br;2003;BR;0,5;M.DGND..RDZvl;x;x;-;-;765010;;;;
3;765013;S.RDZhl.._XA.J104.501_15_1;XA.J104.501;ESPB;15;1-72C;N_107_397_01;BLOC_SEAL_120_FLR;TFWV.1A1;1FWVW;1;1-43F;N_103_361_02;357_972_740_E;N_018_886_74;SL765013;2-gr/rt;2126;GR/RT;0,5;S.RDZhl..;x;x;-;-;765013;;;;
3;765014;M.DGND..RDZhl_XA.J104.501_16_1;XA.J104.501;ESPB;16;1-72C;N_107_397_01;BLOC_SEAL_120_FLR;TFWV.1A1;1FWVW;2;1-43F;N_103_361_02;357_972_740_E;N_018_886_74;SL765013;1-bl/rt;2126;BL/RT;0,5;M.DGND..RDZhl;x;x;-;-;765014;;;;
3;765015;S.RDZhr.._XA.J104.501_28_1;XA.J104.501;ESPB;28;1-72C;N_107_397_01;BLOC_SEAL_120_FLR;TFWV.1A1;1FWVW;3;1-43F;N_103_361_02;357_972_740_E;N_018_886_73;SL765015;2-gr;2126;GR;0,5;S.RDZhr..;x;x;-;-;765015;;;;
3;765016;M.DGND..RDZhr_XA.J104.501_29_1;XA.J104.501;ESPB;29;1-72C;N_107_397_01;BLOC_SEAL_120_FLR;TFWV.1A1;1FWVW;4;1-43F;N_103_361_02;357_972_740_E;N_018_886_73;SL765015;1-bl;2126;BL;0,5;M.DGND..RDZhr;x;x;-;-;765016;;;;
3;765017;S.RDZvr.._D186_1_2;D186;SP_RSVR1;1;1-81B;-;-;XA.J104.501.1;ESPB_R;10;1-53D;N_107_397_01;BLOC_SEAL_120_FLR;N_018_886_72;SL765017;2-sw;2420;SW;0,5;S.RDZvr..;-;-;x;x;765017;;;;
3;765018;M.DGND..RDZvr_D187_1_2;D187;SP_RSVR2;1;1-81B;-;-;XA.J104.501.1;ESPB_R;11;1-53D;N_107_397_01;BLOC_SEAL_120_FLR;N_018_886_72;SL765017;1-gn;2420;GN;0,5;M.DGND..RDZvr;-;-;x;x;765018;;;;
3;765021;S.RDZvl.._D184_1_2;D184;SP_RSVL1;1;1-83H;-;-;XA.J104.501.1;ESPB_R;4;1-53D;N_107_397_01;BLOC_SEAL_120_FLR;N_018_886_80;SL765021;2-sw;1272;SW;0,5;S.RDZvl..;-;-;x;x;765021;;;;
3;765022;M.DGND..RDZvl_D185_1_2;D185;SP_RSVL2;1;1-83H;-;-;XA.J104.501.1;ESPB_R;5;1-53D;N_107_397_01;BLOC_SEAL_120_FLR;N_018_886_80;SL765021;1-br;1272;BR;0,5;M.DGND..RDZvl;-;-;x;x;765022;;;;
3;765025;S.RDZhl.._XA.J104.501.1_15_1;XA.J104.501.1;ESPB_R;15;1-53D;N_107_397_01;BLOC_SEAL_120_FLR;TFWV.1A1;1FWVW;1;1-43F;N_103_361_02;357_972_740_E;N_018_886_74;SL765025;2-gr/rt;1315;GR/RT;0,5;S.RDZhl..;-;-;x;x;765025;;;;
3;765026;M.DGND..RDZhl_XA.J104.501.1_16_1;XA.J104.501.1;ESPB_R;16;1-53D;N_107_397_01;BLOC_SEAL_120_FLR;TFWV.1A1;1FWVW;2;1-43F;N_103_361_02;357_972_740_E;N_018_886_74;SL765025;1-bl/rt;1315;BL/RT;0,5;M.DGND..RDZhl;-;-;x;x;765026;;;;
3;765027;S.RDZhr.._XA.J104.501.1_28_1;XA.J104.501.1;ESPB_R;28;1-53D;N_107_397_01;BLOC_SEAL_120_FLR;TFWV.1A1;1FWVW;3;1-43F;N_103_361_02;357_972_740_E;N_018_886_73;SL765027;2-gr;1315;GR;0,5;S.RDZhr..;-;-;x;x;765027;;;;
3;765028;M.DGND..RDZhr_XA.J104.501.1_29_1;XA.J104.501.1;ESPB_R;29;1-53D;N_107_397_01;BLOC_SEAL_120_FLR;TFWV.1A1;1FWVW;4;1-43F;N_103_361_02;357_972_740_E;N_018_886_73;SL765027;1-bl;1315;BL;0,5;M.DGND..RDZhr;-;-;x;x;765028;;;;
3;765077;S.BVA.._XB.J519.1_12_1;XB.J519.1;SAMB;12;1-82F;N_907_649_01;-;152;SP_BVAV1;1;1-84B;-;-;N_037_005_5;-;-;2377;BL;0,5;S.BVA..;x;x;x;x;765077;;;;
3;765078;M.31..MB792_A1_228_1_4;228;SP_BVAV2;1;1-84B;-;-;83;SP_MB792A2;1;1-53B;-;-;N_037_008_8;-;-;904;BR;0,5;M.31..MB792_A1;x;x;x;x;765078;;;;
3;765147;S.RDZvl.._D184_1_6;D184;SP_RSVL1;1;1-83H;-;-;XA.G47.501.2;DZF_VL2H;1;1-76G;-;-;ZSB_KT_27;SL765147;2-sw;1553;SW;0,5;S.RDZvl..;x;-;x;-;765147;;;;
3;765148;S.RDZvl.._XA.G47.501.1_1_1;XA.G47.501.1;DZF_VL2A;1;1-76G;-;-;D184;SP_RSVL1;1;1-83H;-;-;ZSB_KT_28;SL765148;2-sw;1553;SW;0,5;S.RDZvl..;-;x;-;x;765148;;;;
3;765149;M.DGND..RDZvl_D185_1_5;D185;SP_RSVL2;1;1-83H;-;-;XA.G47.501.2;DZF_VL2H;2;1-76G;-;-;ZSB_KT_27;SL765147;1-br;1553;BR;0,5;M.DGND..RDZvl;x;-;x;-;765149;;;;
3;765150;M.DGND..RDZvl_D185_1_6;D185;SP_RSVL2;1;1-83H;-;-;XA.G47.501.1;DZF_VL2A;2;1-76G;-;-;ZSB_KT_28;SL765148;1-br;1553;BR;0,5;M.DGND..RDZvl;-;x;-;x;765150;;;;
3;765151;S.RDZvr.._XA.G45.501.2_1_1;XA.G45.501.2;DZF_VR2H;1;1-76E;-;-;D186;SP_RSVR1;1;1-81B;-;-;ZSB_KT_31;SL765151;2-sw;1218;SW;0,5;S.RDZvr..;x;-;x;-;765151;;;;
3;765152;S.RDZvr.._D186_1_4;D186;SP_RSVR1;1;1-81B;-;-;XA.G45.501;DZF_VR2A;1;1-76E;-;-;ZSB_KT_32;SL765152;2-sw;1218;SW;0,5;S.RDZvr..;-;x;-;x;765152;;;;
3;765153;M.DGND..RDZvr_D187_1_4;D187;SP_RSVR2;1;1-81B;-;-;XA.G45.501.2;DZF_VR2H;2;1-76E;-;-;ZSB_KT_31;SL765151;1-gn;1218;GN;0,5;M.DGND..RDZvr;x;-;x;-;765153;;;;
3;765154;M.DGND..RDZvr_XA.G45.501_2_1;XA.G45.501;DZF_VR2A;2;1-76E;-;-;D187;SP_RSVR2;1;1-81B;-;-;ZSB_KT_32;SL765152;1-gn;1218;GN;0,5;M.DGND..RDZvr;-;x;-;x;765154;;;;
3;765155;S.BVA.._XA.G35.1.2_1_1;XA.G35.1.2;BVA1_2H;1;1-75D;-;-;152;SP_BVAV1;1;1-84B;-;-;ZSB_KT_31;SL765151;3-bl;1393;BL;0,5;S.BVA..;x;-;x;-;765155;;;;
3;765156;S.BVA.._152_1_3;152;SP_BVAV1;1;1-84B;-;-;XA.G35.1.1;BVA1_2A;1;1-75E;-;-;ZSB_KT_32;SL765152;3-bl;1393;BL;0,5;S.BVA..;-;x;-;x;765156;;;;
3;765157;M.31..MB792_A1_XA.G35.1.2_2_1;XA.G35.1.2;BVA1_2H;2;1-75D;-;-;228;SP_BVAV2;1;1-84B;-;-;ZSB_KT_31;SL765151;4-ge;1393;GE;0,5;M.31..MB792_A1;x;-;x;-;765157;;;;
3;765158;M.31..MB792_A1_XA.G35.1.1_2_1;XA.G35.1.1;BVA1_2A;2;1-75E;-;-;228;SP_BVAV2;1;1-84B;-;-;ZSB_KT_32;SL765152;4-ge;1393;GE;0,5;M.31..MB792_A1;-;x;-;x;765158;;;;
3;765207;S.SIGNAL..J104_A3_XA.J104.501_3_1;XA.J104.501;ESPB;3;1-72C;N_105_115_03;357_972_741_B;TFWV.1A1;1FWVW;6;1-43F;N_103_190_02;357_972_741_B;N_037_040_0;-;-;2126;WS;2,5;S.SIGNAL..J104_A3;x;x;-;-;765207;;;;
3;765208;S.SIGNAL..J104_A2_TFWV.1A1_5_1;TFWV.1A1;1FWVW;5;1-43F;N_103_190_02;357_972_741_B;XA.J104.501;ESPB;2;1-72C;N_105_115_03;357_972_741_B;N_037_041_1;-;-;2126;GE;2,5;S.SIGNAL..J104_A2;x;x;-;-;765208;;;;
3;765209;S.SIGNAL..J104_A3_XA.J104.501.1_3_1;XA.J104.501.1;ESPB_R;3;1-53D;N_105_115_03;357_972_741_B;TFWV.1A1;1FWVW;6;1-43F;N_103_190_02;357_972_741_B;N_037_040_0;-;-;1315;WS;2,5;S.SIGNAL..J104_A3;-;-;x;x;765209;;;;
3;765210;S.SIGNAL..J104_A2_XA.J104.501.1_2_1;XA.J104.501.1;ESPB_R;2;1-53D;N_105_115_03;357_972_741_B;TFWV.1A1;1FWVW;5;1-43F;N_103_190_02;357_972_741_B;N_037_041_1;-;-;1315;GE;2,5;S.SIGNAL..J104_A2;-;-;x;x;765210;;;;
1;LTGS.SBBR-LEUCHTE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;11N_970_782_C;L0L/L0R;7 (g);;CU: 3 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;;;;
